clock,horizon,mean_impact_bps,fraction_of_completion,sem_iid,n,n_before_complete_filter,regime,granularity,variant,method,seed,primary
z,1.9166666666666665,0.8466161307102372,1.146220692387934,0.027345975143929505,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.0,0.8455896117929408,1.1448309040512226,0.027642523666474055,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.083333333333333,0.8506050770117729,1.1516212660668323,0.02798822212730675,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.1666666666666665,0.8506232745773821,1.1516459034739117,0.028353696002214598,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.25,0.8428427864399131,1.1411120190172521,0.02876393858902219,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.333333333333333,0.8441027662835364,1.1428178865484333,0.029051089705870194,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.4166666666666665,0.8432566188087501,1.1416723003621672,0.02958771391767513,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.5,0.8448409104691104,1.1438172487254343,0.03008794789368123,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.583333333333333,0.850615743334331,1.1516357070385836,0.03048252966900835,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.6666666666666665,0.8533494823002502,1.1553368746122454,0.030832975775219137,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.75,0.8537657324809187,1.1559004293957955,0.03114198126784395,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.833333333333333,0.8548559290544371,1.1573764299419804,0.03164362760276622,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,2.9166666666666665,0.8523197250421463,1.153942701935208,0.03197792470580985,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,3.0,0.851426588905358,1.152733498514707,0.03224926813107444,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
seconds,0.1,1.9633424714989958,1.0399718156477464,0.01875402462175777,42689,43003,stress,aggressive,random_n6,random_traders,7,True
seconds,1.0,2.0557688357778114,1.0889295574926385,0.019674060166995456,42689,43003,stress,aggressive,random_n6,random_traders,7,True
seconds,5.0,2.0176830097753844,1.0687557028579207,0.021080985399398875,42689,43003,stress,aggressive,random_n6,random_traders,7,True
seconds,15.0,1.8243951267610858,0.9663721637866058,0.02337742383547505,42689,43003,stress,aggressive,random_n6,random_traders,7,True
seconds,30.0,1.6322244862478825,0.8645804219841067,0.026491787349402954,42689,43003,stress,aggressive,random_n6,random_traders,7,True
seconds,60.0,1.5237939226169732,0.8071453428942877,0.03191066540437717,42689,43003,stress,aggressive,random_n6,random_traders,7,True
seconds,180.0,1.3834515869971862,0.7328067719595277,0.04733168069572506,42689,43003,stress,aggressive,random_n6,random_traders,7,True
seconds,600.0,1.3512982297434026,0.7157753137153336,0.07972440418615855,42689,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.0,1.6232496977684954,0.8598352067310926,0.018010709599595907,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.0833333333333333,2.0002504692288436,1.0595324786369587,0.019841611945054974,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.1666666666666667,1.9659035254379256,1.0413389058578326,0.020587737847895214,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.25,1.9232798820578247,1.0187611661128362,0.021118467374299402,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.3333333333333333,1.8867515557705128,0.9994121152379343,0.021744459960900093,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.4166666666666665,1.8457487819857188,0.9776929499596267,0.022382059073095074,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.5,1.8212333612150584,0.9647071339663028,0.022982012443299542,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.5833333333333333,1.7959445913741787,0.9513116750458422,0.023575403913997855,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.6666666666666665,1.7691272848453456,0.9371065503907204,0.024101969541246167,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.75,1.7553877939442735,0.9298287433992615,0.024758546662160538,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.8333333333333333,1.7354161313453635,0.919249755666749,0.02532455243874886,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,1.9166666666666665,1.7219516408501654,0.9121176163634842,0.025887767712802386,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.0,1.7065067001195016,0.9039364327634772,0.026419713857277167,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.083333333333333,1.6942807123302737,0.8974603282228795,0.02695274038706126,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.1666666666666665,1.6816623912260775,0.8907764047635737,0.027383408495526056,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.25,1.6660785345506992,0.882521637401188,0.027815742974759448,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.333333333333333,1.652921978556357,0.8755526109730201,0.02825736102964744,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.4166666666666665,1.6471245845074263,0.872481731910226,0.028767583444534162,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.5,1.642759688571861,0.8701696469584925,0.029275561689442234,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.583333333333333,1.626868794664485,0.861752242004237,0.029702903811369787,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.6666666666666665,1.6140215981730097,0.8549470832745921,0.030225291692329553,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.75,1.608089526992208,0.8518048657481696,0.030661259030415142,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.833333333333333,1.5970551142007592,0.8459599383677828,0.03106909774958411,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,2.9166666666666665,1.5969291365601568,0.8458932080238316,0.03148502149766523,42934,43003,stress,aggressive,random_n6,random_traders,7,True
z,3.0,1.5960759658895465,0.8454412836027462,0.031879054331246943,42934,43003,stress,aggressive,random_n6,random_traders,7,True
seconds,0.1,1.9440169012633208,1.0419982745907825,0.018698430884045106,42738,43047,stress,aggressive,random_n6,random_traders,23,True
seconds,1.0,2.037210100355614,1.0919500793280044,0.019622318844839927,42738,43047,stress,aggressive,random_n6,random_traders,23,True
seconds,5.0,2.000686044045856,1.0723730871572612,0.02110261334230224,42738,43047,stress,aggressive,random_n6,random_traders,23,True
seconds,15.0,1.8085275089020891,0.9693755967868954,0.023519689593248693,42738,43047,stress,aggressive,random_n6,random_traders,23,True
seconds,30.0,1.6279368056938452,0.8725784953687749,0.02658305555400993,42738,43047,stress,aggressive,random_n6,random_traders,23,True
seconds,60.0,1.4842490058556472,0.795561449162103,0.031982917956639045,42738,43047,stress,aggressive,random_n6,random_traders,23,True
seconds,180.0,1.3552788888081115,0.7264331204166213,0.047680612960639385,42738,43047,stress,aggressive,random_n6,random_traders,23,True
seconds,600.0,1.3342205071994873,0.7151457713778341,0.07975522316880562,42738,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.0,1.602043298558105,0.8582492843535272,0.017928868183697245,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.0833333333333333,1.9884025293277228,1.0652302901789308,0.019826975053354744,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.1666666666666667,1.9523238302411057,1.0459021498600238,0.020444876254154906,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.25,1.906636467384831,1.021426440301681,0.02110057114908385,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.3333333333333333,1.863747534794531,0.9984499104317073,0.021710148541664774,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.4166666666666665,1.8284599311864005,0.9795455770903506,0.022275949790611548,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.5,1.7975277307948856,0.9629745275604215,0.02291931324605109,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.5833333333333333,1.7738193489584488,0.950273434049019,0.023538134299243854,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.6666666666666665,1.753798892647559,0.9395480420969307,0.02414842506312868,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.75,1.7297986928852072,0.9266906154038324,0.02470041261608644,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.8333333333333333,1.710400781311443,0.9162987341474893,0.02528598897141501,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,1.9166666666666665,1.6930438584065926,0.9070002547149579,0.025933139174332553,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.0,1.6800207236345088,0.900023479425401,0.026432476446980598,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.083333333333333,1.6668839091112757,0.8929858034316264,0.026931007814551804,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.1666666666666665,1.6533861493696462,0.8857547612687486,0.027532663401085195,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.25,1.6422491019351089,0.8797884038056852,0.028107748117897454,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.333333333333333,1.6358092682768821,0.8763384454721599,0.02857831293152232,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.4166666666666665,1.6255283510862035,0.8708307355186653,0.029041884388460094,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.5,1.6206258933696904,0.8682043827661787,0.029427614797954072,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.583333333333333,1.6068155782617954,0.8608058979257781,0.029879944997255183,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.6666666666666665,1.601935724217028,0.8581916544496868,0.030231380306497288,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.75,1.5884236408091328,0.8509529387886378,0.030607139153846098,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.833333333333333,1.5889695039000413,0.8512453694661037,0.03113209123552115,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,2.9166666666666665,1.5807531665452954,0.8468436996354165,0.03157444733559604,42987,43047,stress,aggressive,random_n6,random_traders,23,True
z,3.0,1.5781942366226334,0.8454728254669017,0.03201897760800349,42987,43047,stress,aggressive,random_n6,random_traders,23,True
seconds,0.1,1.949432100116301,1.0401163632672306,0.01866748440109651,42841,43140,stress,aggressive,random_n6,random_traders,71,True
seconds,1.0,2.0470365950126386,1.0921930846180572,0.019559956982563534,42841,43140,stress,aggressive,random_n6,random_traders,71,True
seconds,5.0,2.0119507872144817,1.0734731082684656,0.021025302344736433,42841,43140,stress,aggressive,random_n6,random_traders,71,True
seconds,15.0,1.820744783222716,0.9714554522060102,0.0233757308377314,42841,43140,stress,aggressive,random_n6,random_traders,71,True
seconds,30.0,1.6401334069556326,0.87509054273499,0.02655994837616455,42841,43140,stress,aggressive,random_n6,random_traders,71,True
seconds,60.0,1.5237959773035854,0.8130188941588095,0.03183343572018257,42841,43140,stress,aggressive,random_n6,random_traders,71,True
seconds,180.0,1.4020463373922287,0.7480595694990071,0.04710991285346503,42841,43140,stress,aggressive,random_n6,random_traders,71,True
seconds,600.0,1.3985642795734652,0.7462017231472811,0.07951956549275387,42841,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.0,1.6049479091315892,0.8554983422982824,0.01789743438017948,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.0833333333333333,1.9899124133400985,1.0606990801666274,0.01968222865251887,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.1666666666666667,1.9546032773476498,1.0418779663238307,0.02045353134093402,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.25,1.9106276314741315,1.0184372727460262,0.02115053871209845,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.3333333333333333,1.8719779348670296,0.99783551290723,0.02176932776444713,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.4166666666666665,1.839136884149622,0.9803299824858235,0.02250586524804644,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.5,1.8126955825185893,0.9662357619912798,0.02309754563302468,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.5833333333333333,1.7869097246080858,0.9524909179551199,0.02365833832432164,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.6666666666666665,1.7644091829218542,0.9404972725515129,0.024199233907452256,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.75,1.7437213361638484,0.9294698625611344,0.024601823596758013,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.8333333333333333,1.7293505143407466,0.9218096673752484,0.025145418489171012,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,1.9166666666666665,1.7111002108550581,0.9120815607559533,0.025721718555615825,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.0,1.694627773562976,0.903301124508266,0.026181775720408664,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.083333333333333,1.684107181971012,0.8976932486291092,0.02672902813846871,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.1666666666666665,1.6659844545659281,0.8880331449181034,0.027213394211247414,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.25,1.655176521220477,0.8822721049440978,0.02775306508869427,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.333333333333333,1.6435499660744586,0.8760747083822118,0.028189548836229976,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.4166666666666665,1.6312018019594556,0.8694926667653421,0.028716638739662858,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.5,1.6244311662383089,0.8658836601410207,0.029186858436182975,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.583333333333333,1.612480563969939,0.8595135341251625,0.0296202502420199,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.6666666666666665,1.6037167371608294,0.8548420807622684,0.030059264014127368,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.75,1.5940453602379792,0.849686868634719,0.030565876141751908,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.833333333333333,1.5895800992533096,0.8473067145196979,0.031070309637639064,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,2.9166666666666665,1.5903890368880773,0.8477379090784926,0.03165548117837822,43068,43140,stress,aggressive,random_n6,random_traders,71,True
z,3.0,1.5907422527548702,0.8479261865838219,0.03215500935813214,43068,43140,stress,aggressive,random_n6,random_traders,71,True
seconds,0.1,2.507784458662513,1.0397603421020427,0.032059145109093,44613,44963,stress,aggressive,random_n20,random_traders,7,False
seconds,1.0,2.649880150311867,1.0986750803484693,0.03296307533328133,44613,44963,stress,aggressive,random_n20,random_traders,7,False
seconds,5.0,2.7021014289352143,1.1203267076798615,0.033983212281261006,44613,44963,stress,aggressive,random_n20,random_traders,7,False
seconds,15.0,2.5863227794440795,1.0723233604275946,0.03524664110899487,44613,44963,stress,aggressive,random_n20,random_traders,7,False
seconds,30.0,2.4074240603033665,0.9981496040775089,0.03718472626459552,44613,44963,stress,aggressive,random_n20,random_traders,7,False
seconds,60.0,2.1939283682835344,0.9096314888124334,0.04096484785070592,44613,44963,stress,aggressive,random_n20,random_traders,7,False
seconds,180.0,1.8484859401745921,0.7664065254442994,0.05384253977840803,44613,44963,stress,aggressive,random_n20,random_traders,7,False
seconds,600.0,1.7258643806662124,0.7155660179106028,0.08371728363659149,44613,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.0,2.153736445112998,0.894015118986452,0.031433193148930075,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.0833333333333333,2.6019100388795517,1.080051794767722,0.03398833217984378,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.1666666666666667,2.537039946050465,1.053124245721109,0.035094875358546246,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.25,2.4602609327225116,1.0212533086378803,0.03631157288185745,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.3333333333333333,2.4019118274628064,0.99703261886877,0.03749701256450989,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.4166666666666665,2.347747147168452,0.9745488821942581,0.03841138039429887,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.5,2.2984764739603465,0.9540966458630035,0.03924673588764745,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.5833333333333333,2.263615851758167,0.9396260158206223,0.04020804976688319,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.6666666666666665,2.2390131434304386,0.929413441639175,0.04120931426524123,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.75,2.206282152696855,0.9158268207498703,0.04214161061418847,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.8333333333333333,2.179357669118859,0.9046504786100279,0.04319508488652773,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,1.9166666666666665,2.162073353629089,0.8974757663074855,0.044139606733128396,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.0,2.1589086062071594,0.8961620809448226,0.045158484188726984,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.083333333333333,2.1562519250597396,0.8950592936852632,0.04627888567598611,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.1666666666666665,2.148182268510927,0.8917095825467269,0.04703832762087001,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.25,2.1355780330795424,0.8864775695655233,0.04779564647513423,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.333333333333333,2.1113601565928732,0.8764247389241712,0.04891849715051944,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.4166666666666665,2.104380951540711,0.8735276737566584,0.049834334752401475,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.5,2.0950819821224202,0.8696676753479355,0.05053973072982131,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.583333333333333,2.0790904559799883,0.8630295993756216,0.05146466181436697,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.6666666666666665,2.067649598109667,0.8582805039450032,0.052317997109559485,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.75,2.0425079256489567,0.8478442059720166,0.05316322120009181,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.833333333333333,2.030618525725287,0.8429089209181949,0.054039678816499945,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,2.9166666666666665,2.014105812975616,0.8360545005980189,0.05474412921753916,44732,44963,stress,aggressive,random_n20,random_traders,7,False
z,3.0,2.0052917514677673,0.8323957872649306,0.05555004857970713,44732,44963,stress,aggressive,random_n20,random_traders,7,False
seconds,0.1,2.5031117071150573,1.0416436375620066,0.03198260079657614,44716,45061,stress,aggressive,random_n20,random_traders,23,False
seconds,1.0,2.6517163926455627,1.103483916106011,0.03287020741131813,44716,45061,stress,aggressive,random_n20,random_traders,23,False
seconds,5.0,2.7036105646708477,1.125079130559699,0.03402984767077086,44716,45061,stress,aggressive,random_n20,random_traders,23,False
seconds,15.0,2.6152848283526313,1.0883233033997166,0.03528377722335181,44716,45061,stress,aggressive,random_n20,random_traders,23,False
seconds,30.0,2.436841922051366,1.0140661627821235,0.037357683016300804,44716,45061,stress,aggressive,random_n20,random_traders,23,False
seconds,60.0,2.191819947419256,0.9121028424025568,0.04095719943626806,44716,45061,stress,aggressive,random_n20,random_traders,23,False
seconds,180.0,1.8042753544788983,0.7508302318512907,0.05388252027207757,44716,45061,stress,aggressive,random_n20,random_traders,23,False
seconds,600.0,1.7387267375707829,0.7235528636222789,0.08384359312178295,44716,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.0,2.142182204630392,0.8936415866092485,0.03131571288494716,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.0833333333333333,2.628585618852187,1.0965516462100457,0.03401171593512995,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.1666666666666667,2.5599410171865045,1.067915580327282,0.035107798731745465,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.25,2.4728490737318185,1.0315839450623177,0.03619244610128689,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.3333333333333333,2.4114484275597587,1.005969797607713,0.03729114377062701,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.4166666666666665,2.358019878961371,0.9836813233423176,0.03830472625259864,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.5,2.321255086450552,0.9683443704726169,0.039276892974253824,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.5833333333333333,2.2883227843109144,0.9546061951338676,0.04028957480503775,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.6666666666666665,2.247323817060394,0.9375028964210408,0.041318041471201064,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.75,2.232277181278778,0.9312259796191225,0.042283370917679336,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.8333333333333333,2.2075969511867153,0.9209302727788363,0.043319879730216164,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,1.9166666666666665,2.1802215098980766,0.9095102204908339,0.04438413086001647,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.0,2.1631922254064277,0.9024062137545987,0.04529379878146446,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.083333333333333,2.140197958124133,0.8928138301316508,0.04617612469749607,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.1666666666666665,2.1193413145741484,0.8841131864641494,0.04701008971755116,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.25,2.094435257871949,0.8737232728613643,0.04776422708806189,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.333333333333333,2.0819094655361714,0.8684979615352376,0.048595305302273774,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.4166666666666665,2.0656285837821358,0.8617061615797412,0.04948994568492241,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.5,2.0527039191425245,0.8563144550339726,0.0502990405002355,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.583333333333333,2.0453331394895287,0.8532396301150592,0.05117101628152587,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.6666666666666665,2.0521689541860857,0.856091286840614,0.052050421219075355,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.75,2.038920506355815,0.850564509560156,0.052788410206700456,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.833333333333333,2.0173783133068826,0.8415778792288614,0.053634342226597596,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,2.9166666666666665,2.0075587034006506,0.8374814901553638,0.05463248044251796,44830,45061,stress,aggressive,random_n20,random_traders,23,False
z,3.0,2.002448570905064,0.8353497261526246,0.05542609300058338,44830,45061,stress,aggressive,random_n20,random_traders,23,False
seconds,0.1,2.520914654725362,1.0402671973175421,0.031826668411350865,44855,45208,stress,aggressive,random_n20,random_traders,71,False
seconds,1.0,2.6644796004668763,1.0995099421917593,0.03274473623293994,44855,45208,stress,aggressive,random_n20,random_traders,71,False
seconds,5.0,2.713619687135186,1.1197878282909826,0.033820612607221266,44855,45208,stress,aggressive,random_n20,random_traders,71,False
seconds,15.0,2.6177457817285483,1.0802250137838347,0.03510457929661185,44855,45208,stress,aggressive,random_n20,random_traders,71,False
seconds,30.0,2.4271454156204517,1.0015728831822266,0.037174164542877954,44855,45208,stress,aggressive,random_n20,random_traders,71,False
seconds,60.0,2.1898821464706253,0.903665087865857,0.04099315514793516,44855,45208,stress,aggressive,random_n20,random_traders,71,False
seconds,180.0,1.8393850693547522,0.7590308332329718,0.05353198495045225,44855,45208,stress,aggressive,random_n20,random_traders,71,False
seconds,600.0,1.7663161827854197,0.7288786161794858,0.08345691367280339,44855,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.0,2.167921067987302,0.8960373028667543,0.031206477994923373,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.0833333333333333,2.6148969358868026,1.0807797536106025,0.0337976180077521,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.1666666666666667,2.5403972127362846,1.049987797214291,0.03499525879976094,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.25,2.478328981747699,1.0243339802419063,0.03614941744707942,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.3333333333333333,2.421192351400672,1.0007184746282376,0.037293269374607925,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.4166666666666665,2.361294528191484,0.975961722757295,0.038292854329488785,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.5,2.317036872440169,0.9576693083902762,0.03928675002299527,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.5833333333333333,2.2691094112289463,0.9378601032900071,0.040108003901217146,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.6666666666666665,2.2343990045399895,0.9235137234101087,0.0409943863263797,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.75,2.2009116353422455,0.9096728449671,0.04186805257834281,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.8333333333333333,2.1617838229400532,0.8935006789184134,0.04269162128940756,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,1.9166666666666665,2.1226988260721686,0.8773462092316693,0.04359789568077657,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.0,2.097538801105351,0.8669471586185131,0.04438417140973543,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.083333333333333,2.071986176249649,0.8563858400377928,0.045388884823032404,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.1666666666666665,2.0495924367888705,0.847130140555078,0.04634953924296608,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.25,2.0301844795737534,0.8391085138021575,0.04701160712348917,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.333333333333333,2.0149120501736477,0.8327961684635892,0.04794133942901456,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.4166666666666665,2.0114104473092196,0.8313488986193667,0.048773373710691445,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.5,2.0045705345853513,0.8285218506057465,0.04975849619213444,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.583333333333333,2.0030763263754054,0.8279042698671616,0.05054763077881806,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.6666666666666665,2.0028895852315656,0.8278270866923074,0.051360340698098673,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.75,1.9922083671681257,0.8234123642348234,0.05229914988014877,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.833333333333333,1.9776703115698513,0.8174035476226491,0.053143486979866296,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,2.9166666666666665,1.971403622699217,0.8148134224209225,0.05417760792043632,44963,45208,stress,aggressive,random_n20,random_traders,71,False
z,3.0,1.960102743437566,0.8101425838359025,0.055143307894146315,44963,45208,stress,aggressive,random_n20,random_traders,71,False
seconds,0.1,0.8147832941983846,1.0641610422152312,0.023690043261263602,9918,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
seconds,1.0,0.8891340295099915,1.1612680356232281,0.024906689794730246,9918,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
seconds,5.0,0.8999870151604442,1.175442754966603,0.028244437043692554,9918,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
seconds,15.0,0.8676944777788403,1.1332665585712278,0.034958109084026766,9918,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
seconds,30.0,0.8700364102502668,1.1363252777636026,0.04365089120801194,9918,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
seconds,60.0,0.8867561534558331,1.1581623717269875,0.05690520886833151,9918,9981,stress,aggressive,threshold_wait5s,time_threshold,7,True
